timestamp_ms,elapsed_s,run_id,robot_id,expert_name,fault_active,fault_label,fault_subsystem,severity,battery_voltage_v,battery_current_a,battery_power_w,pwm_left,pwm_right,rpm_left,rpm_right,encoder_count_left,encoder_count_right,current_left_a,current_right_a,vibration_rms,vibration_peak,motor_temp_left_c,motor_temp_right_c,telemetry_valid,telemetry_age_ms,driver_temp_left_c,driver_temp_right_c,driver_fault_left,driver_fault_right,driver_enable_left,driver_enable_right,heartbeat_counter,heartbeat_interval_ms,watchdog_count,packet_error_count,task_loop_time_ms,control_loop_jitter_ms,uart_rx_errors,brightness_command,light_current_a,light_voltage_v,light_sensor_lux,light_driver_temp_c,light_fault_gpio,source_file
2000,1.000,healthy_run_001,porter_dev,motor_driver_expert,0,healthy,motor_driver,0,12.350,,,122,122,,,,,1.260,1.310,,,,,1,7,40.00,40.50,0,0,1,1,,,,,,,,,,,,,,ai_ml/datasets/motor_driver_expert/raw/healthy_run_001.csv
2100,1.100,healthy_run_001,porter_dev,motor_driver_expert,0,healthy,motor_driver,0,12.345,,,123,123,,,,,1.290,1.340,,,,,1,7,40.10,40.60,0,0,1,1,,,,,,,,,,,,,,ai_ml/datasets/motor_driver_expert/raw/healthy_run_001.csv
2200,1.200,healthy_run_001,porter_dev,motor_driver_expert,0,healthy,motor_driver,0,12.340,,,120,120,,,,,1.200,1.250,,,,,1,7,40.20,40.70,0,0,1,1,,,,,,,,,,,,,,ai_ml/datasets/motor_driver_expert/raw/healthy_run_001.csv
2300,1.300,healthy_run_001,porter_dev,motor_driver_expert,0,healthy,motor_driver,0,12.335,,,121,121,,,,,1.230,1.280,,,,,1,7,40.30,40.80,0,0,1,1,,,,,,,,,,,,,,ai_ml/datasets/motor_driver_expert/raw/healthy_run_001.csv
2400,1.400,healthy_run_001,porter_dev,motor_driver_expert,0,healthy,motor_driver,0,12.330,,,122,122,,,,,1.260,1.310,,,,,1,7,40.40,40.90,0,0,1,1,,,,,,,,,,,,,,ai_ml/datasets/motor_driver_expert/raw/healthy_run_001.csv
2500,1.500,healthy_run_001,porter_dev,motor_driver_expert,0,healthy,motor_driver,0,12.325,,,123,123,,,,,1.290,1.340,,,,,1,7,40.50,41.00,0,0,1,1,,,,,,,,,,,,,,ai_ml/datasets/motor_driver_expert/raw/healthy_run_001.csv
2600,1.600,healthy_run_001,porter_dev,motor_driver_expert,0,healthy,motor_driver,0,12.320,,,120,120,,,,,1.200,1.250,,,,,1,7,40.60,41.10,0,0,1,1,,,,,,,,,,,,,,ai_ml/datasets/motor_driver_expert/raw/healthy_run_001.csv
2700,1.700,healthy_run_001,porter_dev,motor_driver_expert,0,healthy,motor_driver,0,12.315,,,121,121,,,,,1.230,1.280,,,,,1,7,40.70,41.20,0,0,1,1,,,,,,,,,,,,,,ai_ml/datasets/motor_driver_expert/raw/healthy_run_001.csv
1000,0.000,undervoltage_lockout_run_006,porter_dev,motor_driver_expert,1,undervoltage_lockout,motor_driver,3,9.100,,,120,120,,,,,1.200,1.250,,,,,0,160,39.00,39.50,0,0,1,1,,,,,,,,,,,,,,ai_ml/datasets/motor_driver_expert/raw/undervoltage_lockout_run_006.csv
1100,0.100,undervoltage_lockout_run_006,porter_dev,motor_driver_expert,1,undervoltage_lockout,motor_driver,3,9.100,,,121,121,,,,,1.230,1.280,,,,,0,160,39.10,39.60,0,0,1,1,,,,,,,,,,,,,,ai_ml/datasets/motor_driver_expert/raw/undervoltage_lockout_run_006.csv
1200,0.200,undervoltage_lockout_run_006,porter_dev,motor_driver_expert,1,undervoltage_lockout,motor_driver,3,9.100,,,122,122,,,,,1.260,1.310,,,,,0,160,39.20,39.70,0,0,1,1,,,,,,,,,,,,,,ai_ml/datasets/motor_driver_expert/raw/undervoltage_lockout_run_006.csv
1300,0.300,undervoltage_lockout_run_006,porter_dev,motor_driver_expert,1,undervoltage_lockout,motor_driver,3,9.100,,,123,123,,,,,1.290,1.340,,,,,0,160,39.30,39.80,0,0,1,1,,,,,,,,,,,,,,ai_ml/datasets/motor_driver_expert/raw/undervoltage_lockout_run_006.csv
1400,0.400,undervoltage_lockout_run_006,porter_dev,motor_driver_expert,1,undervoltage_lockout,motor_driver,3,9.100,,,120,120,,,,,1.200,1.250,,,,,0,160,39.40,39.90,0,0,1,1,,,,,,,,,,,,,,ai_ml/datasets/motor_driver_expert/raw/undervoltage_lockout_run_006.csv
1500,0.500,undervoltage_lockout_run_006,porter_dev,motor_driver_expert,1,undervoltage_lockout,motor_driver,3,9.100,,,121,121,,,,,1.230,1.280,,,,,0,160,39.50,40.00,0,0,1,1,,,,,,,,,,,,,,ai_ml/datasets/motor_driver_expert/raw/undervoltage_lockout_run_006.csv
1600,0.600,undervoltage_lockout_run_006,porter_dev,motor_driver_expert,1,undervoltage_lockout,motor_driver,3,9.100,,,122,122,,,,,1.260,1.310,,,,,0,160,39.60,40.10,0,0,1,1,,,,,,,,,,,,,,ai_ml/datasets/motor_driver_expert/raw/undervoltage_lockout_run_006.csv
1700,0.700,undervoltage_lockout_run_006,porter_dev,motor_driver_expert,1,undervoltage_lockout,motor_driver,3,9.100,,,123,123,,,,,1.290,1.340,,,,,0,160,39.70,40.20,0,0,1,1,,,,,,,,,,,,,,ai_ml/datasets/motor_driver_expert/raw/undervoltage_lockout_run_006.csv
1800,0.800,undervoltage_lockout_run_006,porter_dev,motor_driver_expert,1,undervoltage_lockout,motor_driver,3,9.100,,,120,120,,,,,1.200,1.250,,,,,0,160,39.80,40.30,0,0,1,1,,,,,,,,,,,,,,ai_ml/datasets/motor_driver_expert/raw/undervoltage_lockout_run_006.csv
1900,0.900,undervoltage_lockout_run_006,porter_dev,motor_driver_expert,1,undervoltage_lockout,motor_driver,3,9.100,,,121,121,,,,,1.230,1.280,,,,,0,160,39.90,40.40,0,0,1,1,,,,,,,,,,,,,,ai_ml/datasets/motor_driver_expert/raw/undervoltage_lockout_run_006.csv
2000,1.000,undervoltage_lockout_run_006,porter_dev,motor_driver_expert,1,undervoltage_lockout,motor_driver,3,9.100,,,122,122,,,,,1.260,1.310,,,,,0,160,40.00,40.50,0,0,1,1,,,,,,,,,,,,,,ai_ml/datasets/motor_driver_expert/raw/undervoltage_lockout_run_006.csv
2100,1.100,undervoltage_lockout_run_006,porter_dev,motor_driver_expert,1,undervoltage_lockout,motor_driver,3,9.100,,,123,123,,,,,1.290,1.340,,,,,0,160,40.10,40.60,0,0,1,1,,,,,,,,,,,,,,ai_ml/datasets/motor_driver_expert/raw/undervoltage_lockout_run_006.csv
2200,1.200,undervoltage_lockout_run_006,porter_dev,motor_driver_expert,1,undervoltage_lockout,motor_driver,3,9.100,,,120,120,,,,,1.200,1.250,,,,,0,160,40.20,40.70,0,0,1,1,,,,,,,,,,,,,,ai_ml/datasets/motor_driver_expert/raw/undervoltage_lockout_run_006.csv
2300,1.300,undervoltage_lockout_run_006,porter_dev,motor_driver_expert,1,undervoltage_lockout,motor_driver,3,9.100,,,121,121,,,,,1.230,1.280,,,,,0,160,40.30,40.80,0,0,1,1,,,,,,,,,,,,,,ai_ml/datasets/motor_driver_expert/raw/undervoltage_lockout_run_006.csv
2400,1.400,undervoltage_lockout_run_006,porter_dev,motor_driver_expert,1,undervoltage_lockout,motor_driver,3,9.100,,,122,122,,,,,1.260,1.310,,,,,0,160,40.40,40.90,0,0,1,1,,,,,,,,,,,,,,ai_ml/datasets/motor_driver_expert/raw/undervoltage_lockout_run_006.csv
2500,1.500,undervoltage_lockout_run_006,porter_dev,motor_driver_expert,1,undervoltage_lockout,motor_driver,3,9.100,,,123,123,,,,,1.290,1.340,,,,,0,160,40.50,41.00,0,0,1,1,,,,,,,,,,,,,,ai_ml/datasets/motor_driver_expert/raw/undervoltage_lockout_run_006.csv
2600,1.600,undervoltage_lockout_run_006,porter_dev,motor_driver_expert,1,undervoltage_lockout,motor_driver,3,9.100,,,120,120,,,,,1.200,1.250,,,,,0,160,40.60,41.10,0,0,1,1,,,,,,,,,,,,,,ai_ml/datasets/motor_driver_expert/raw/undervoltage_lockout_run_006.csv
2700,1.700,undervoltage_lockout_run_006,porter_dev,motor_driver_expert,1,undervoltage_lockout,motor_driver,3,9.100,,,121,121,,,,,1.230,1.280,,,,,0,160,40.70,41.20,0,0,1,1,,,,,,,,,,,,,,ai_ml/datasets/motor_driver_expert/raw/undervoltage_lockout_run_006.csv
1000,0.000,brownout_reset_run_005,porter_dev,esp32_expert,1,brownout_reset,esp32,2,,,,,,,,,,,,,,,,1,5,,,,,,,1000,100,1,0,28,2,0,,,,,,,ai_ml/datasets/esp32_expert/raw/brownout_reset_run_005.csv
1100,0.100,brownout_reset_run_005,porter_dev,esp32_expert,1,brownout_reset,esp32,2,,,,,,,,,,,,,,,,1,5,,,,,,,1001,100,1,1,28,3,0,,,,,,,ai_ml/datasets/esp32_expert/raw/brownout_reset_run_005.csv
1200,0.200,brownout_reset_run_005,porter_dev,esp32_expert,1,brownout_reset,esp32,2,,,,,,,,,,,,,,,,1,5,,,,,,,1002,100,1,0,28,2,0,,,,,,,ai_ml/datasets/esp32_expert/raw/brownout_reset_run_005.csv
1300,0.300,brownout_reset_run_005,porter_dev,esp32_expert,1,brownout_reset,esp32,2,,,,,,,,,,,,,,,,1,5,,,,,,,1003,100,1,1,28,3,0,,,,,,,ai_ml/datasets/esp32_expert/raw/brownout_reset_run_005.csv
1400,0.400,brownout_reset_run_005,porter_dev,esp32_expert,1,brownout_reset,esp32,2,,,,,,,,,,,,,,,,1,5,,,,,,,1004,100,1,0,28,2,0,,,,,,,ai_ml/datasets/esp32_expert/raw/brownout_reset_run_005.csv
1500,0.500,brownout_reset_run_005,porter_dev,esp32_expert,1,brownout_reset,esp32,2,,,,,,,,,,,,,,,,1,5,,,,,,,1005,100,1,1,28,3,0,,,,,,,ai_ml/datasets/esp32_expert/raw/brownout_reset_run_005.csv
1600,0.600,brownout_reset_run_005,porter_dev,esp32_expert,1,brownout_reset,esp32,2,,,,,,,,,,,,,,,,1,5,,,,,,,1006,100,1,0,28,2,0,,,,,,,ai_ml/datasets/esp32_expert/raw/brownout_reset_run_005.csv
1700,0.700,brownout_reset_run_005,porter_dev,esp32_expert,1,brownout_reset,esp32,2,,,,,,,,,,,,,,,,1,5,,,,,,,1007,100,1,1,28,3,0,,,,,,,ai_ml/datasets/esp32_expert/raw/brownout_reset_run_005.csv
1800,0.800,brownout_reset_run_005,porter_dev,esp32_expert,1,brownout_reset,esp32,2,,,,,,,,,,,,,,,,1,5,,,,,,,1008,100,1,0,28,2,0,,,,,,,ai_ml/datasets/esp32_expert/raw/brownout_reset_run_005.csv
1900,0.900,brownout_reset_run_005,porter_dev,esp32_expert,1,brownout_reset,esp32,2,,,,,,,,,,,,,,,,1,5,,,,,,,1009,100,1,1,28,3,0,,,,,,,ai_ml/datasets/esp32_expert/raw/brownout_reset_run_005.csv
2000,1.000,brownout_reset_run_005,porter_dev,esp32_expert,1,brownout_reset,esp32,2,,,,,,,,,,,,,,,,1,5,,,,,,,1010,100,1,0,28,2,0,,,,,,,ai_ml/datasets/esp32_expert/raw/brownout_reset_run_005.csv
2100,1.100,brownout_reset_run_005,porter_dev,esp32_expert,1,brownout_reset,esp32,2,,,,,,,,,,,,,,,,1,5,,,,,,,1011,100,1,1,28,3,0,,,,,,,ai_ml/datasets/esp32_expert/raw/brownout_reset_run_005.csv
2200,1.200,brownout_reset_run_005,porter_dev,esp32_expert,1,brownout_reset,esp32,2,,,,,,,,,,,,,,,,1,5,,,,,,,1012,100,1,0,28,2,0,,,,,,,ai_ml/datasets/esp32_expert/raw/brownout_reset_run_005.csv
2300,1.300,brownout_reset_run_005,porter_dev,esp32_expert,1,brownout_reset,esp32,2,,,,,,,,,,,,,,,,1,5,,,,,,,1013,100,1,1,28,3,0,,,,,,,ai_ml/datasets/esp32_expert/raw/brownout_reset_run_005.csv
2400,1.400,brownout_reset_run_005,porter_dev,esp32_expert,1,brownout_reset,esp32,2,,,,,,,,,,,,,,,,1,5,,,,,,,1014,100,1,0,28,2,0,,,,,,,ai_ml/datasets/esp32_expert/raw/brownout_reset_run_005.csv
2500,1.500,brownout_reset_run_005,porter_dev,esp32_expert,1,brownout_reset,esp32,2,,,,,,,,,,,,,,,,1,5,,,,,,,1015,100,1,1,28,3,0,,,,,,,ai_ml/datasets/esp32_expert/raw/brownout_reset_run_005.csv
2600,1.600,brownout_reset_run_005,porter_dev,esp32_expert,1,brownout_reset,esp32,2,,,,,,,,,,,,,,,,1,5,,,,,,,1016,100,1,0,28,2,0,,,,,,,ai_ml/datasets/esp32_expert/raw/brownout_reset_run_005.csv
2700,1.700,brownout_reset_run_005,porter_dev,esp32_expert,1,brownout_reset,esp32,2,,,,,,,,,,,,,,,,1,5,,,,,,,1017,100,1,1,28,3,0,,,,,,,ai_ml/datasets/esp32_expert/raw/brownout_reset_run_005.csv
1000,0.000,firmware_freeze_run_007,porter_dev,esp32_expert,1,firmware_freeze,esp32,1,,,,,,,,,,,,,,,,0,1000,,,,,,,1000,1000,0,0,0,2,0,,,,,,,ai_ml/datasets/esp32_expert/raw/firmware_freeze_run_007.csv
1100,0.100,firmware_freeze_run_007,porter_dev,esp32_expert,1,firmware_freeze,esp32,1,,,,,,,,,,,,,,,,0,1000,,,,,,,1001,1000,0,1,0,3,0,,,,,,,ai_ml/datasets/esp32_expert/raw/firmware_freeze_run_007.csv
1200,0.200,firmware_freeze_run_007,porter_dev,esp32_expert,1,firmware_freeze,esp32,1,,,,,,,,,,,,,,,,0,1000,,,,,,,1002,1000,0,0,0,2,0,,,,,,,ai_ml/datasets/esp32_expert/raw/firmware_freeze_run_007.csv
1300,0.300,firmware_freeze_run_007,porter_dev,esp32_expert,1,firmware_freeze,esp32,1,,,,,,,,,,,,,,,,0,1000,,,,,,,1003,1000,0,1,0,3,0,,,,,,,ai_ml/datasets/esp32_expert/raw/firmware_freeze_run_007.csv
1400,0.400,firmware_freeze_run_007,porter_dev,esp32_expert,1,firmware_freeze,esp32,1,,,,,,,,,,,,,,,,0,1000,,,,,,,1004,1000,0,0,0,2,0,,,,,,,ai_ml/datasets/esp32_expert/raw/firmware_freeze_run_007.csv
1500,0.500,firmware_freeze_run_007,porter_dev,esp32_expert,1,firmware_freeze,esp32,1,,,,,,,,,,,,,,,,0,1000,,,,,,,1005,1000,0,1,0,3,0,,,,,,,ai_ml/datasets/esp32_expert/raw/firmware_freeze_run_007.csv
1600,0.600,firmware_freeze_run_007,porter_dev,esp32_expert,1,firmware_freeze,esp32,1,,,,,,,,,,,,,,,,0,1000,,,,,,,1006,1000,0,0,0,2,0,,,,,,,ai_ml/datasets/esp32_expert/raw/firmware_freeze_run_007.csv
1700,0.700,firmware_freeze_run_007,porter_dev,esp32_expert,1,firmware_freeze,esp32,1,,,,,,,,,,,,,,,,0,1000,,,,,,,1007,1000,0,1,0,3,0,,,,,,,ai_ml/datasets/esp32_expert/raw/firmware_freeze_run_007.csv
1800,0.800,firmware_freeze_run_007,porter_dev,esp32_expert,1,firmware_freeze,esp32,1,,,,,,,,,,,,,,,,0,1000,,,,,,,1008,1000,0,0,0,2,0,,,,,,,ai_ml/datasets/esp32_expert/raw/firmware_freeze_run_007.csv
1900,0.900,firmware_freeze_run_007,porter_dev,esp32_expert,1,firmware_freeze,esp32,1,,,,,,,,,,,,,,,,0,1000,,,,,,,1009,1000,0,1,0,3,0,,,,,,,ai_ml/datasets/esp32_expert/raw/firmware_freeze_run_007.csv
2000,1.000,firmware_freeze_run_007,porter_dev,esp32_expert,1,firmware_freeze,esp32,1,,,,,,,,,,,,,,,,0,1000,,,,,,,1010,1000,0,0,0,2,0,,,,,,,ai_ml/datasets/esp32_expert/raw/firmware_freeze_run_007.csv
2100,1.100,firmware_freeze_run_007,porter_dev,esp32_expert,1,firmware_freeze,esp32,1,,,,,,,,,,,,,,,,0,1000,,,,,,,1011,1000,0,1,0,3,0,,,,,,,ai_ml/datasets/esp32_expert/raw/firmware_freeze_run_007.csv
2200,1.200,firmware_freeze_run_007,porter_dev,esp32_expert,1,firmware_freeze,esp32,1,,,,,,,,,,,,,,,,0,1000,,,,,,,1012,1000,0,0,0,2,0,,,,,,,ai_ml/datasets/esp32_expert/raw/firmware_freeze_run_007.csv
2300,1.300,firmware_freeze_run_007,porter_dev,esp32_expert,1,firmware_freeze,esp32,1,,,,,,,,,,,,,,,,0,1000,,,,,,,1013,1000,0,1,0,3,0,,,,,,,ai_ml/datasets/esp32_expert/raw/firmware_freeze_run_007.csv
2400,1.400,firmware_freeze_run_007,porter_dev,esp32_expert,1,firmware_freeze,esp32,1,,,,,,,,,,,,,,,,0,1000,,,,,,,1014,1000,0,0,0,2,0,,,,,,,ai_ml/datasets/esp32_expert/raw/firmware_freeze_run_007.csv
2500,1.500,firmware_freeze_run_007,porter_dev,esp32_expert,1,firmware_freeze,esp32,1,,,,,,,,,,,,,,,,0,1000,,,,,,,1015,1000,0,1,0,3,0,,,,,,,ai_ml/datasets/esp32_expert/raw/firmware_freeze_run_007.csv
2600,1.600,firmware_freeze_run_007,porter_dev,esp32_expert,1,firmware_freeze,esp32,1,,,,,,,,,,,,,,,,0,1000,,,,,,,1016,1000,0,0,0,2,0,,,,,,,ai_ml/datasets/esp32_expert/raw/firmware_freeze_run_007.csv
2700,1.700,firmware_freeze_run_007,porter_dev,esp32_expert,1,firmware_freeze,esp32,1,,,,,,,,,,,,,,,,0,1000,,,,,,,1017,1000,0,1,0,3,0,,,,,,,ai_ml/datasets/esp32_expert/raw/firmware_freeze_run_007.csv
1000,0.000,healthy_run_001,porter_dev,esp32_expert,0,healthy,esp32,0,,,,,,,,,,,,,,,,1,5,,,,,,,1000,100,0,0,12,2,0,,,,,,,ai_ml/datasets/esp32_expert/raw/healthy_run_001.csv
1100,0.100,healthy_run_001,porter_dev,esp32_expert,0,healthy,esp32,0,,,,,,,,,,,,,,,,1,5,,,,,,,1001,100,0,1,13,3,0,,,,,,,ai_ml/datasets/esp32_expert/raw/healthy_run_001.csv
1200,0.200,healthy_run_001,porter_dev,esp32_expert,0,healthy,esp32,0,,,,,,,,,,,,,,,,1,5,,,,,,,1002,100,0,0,14,2,0,,,,,,,ai_ml/datasets/esp32_expert/raw/healthy_run_001.csv
1300,0.300,healthy_run_001,porter_dev,esp32_expert,0,healthy,esp32,0,,,,,,,,,,,,,,,,1,5,,,,,,,1003,100,0,1,12,3,0,,,,,,,ai_ml/datasets/esp32_expert/raw/healthy_run_001.csv
1400,0.400,healthy_run_001,porter_dev,esp32_expert,0,healthy,esp32,0,,,,,,,,,,,,,,,,1,5,,,,,,,1004,100,0,0,13,2,0,,,,,,,ai_ml/datasets/esp32_expert/raw/healthy_run_001.csv
1500,0.500,healthy_run_001,porter_dev,esp32_expert,0,healthy,esp32,0,,,,,,,,,,,,,,,,1,5,,,,,,,1005,100,0,1,14,3,0,,,,,,,ai_ml/datasets/esp32_expert/raw/healthy_run_001.csv
1600,0.600,healthy_run_001,porter_dev,esp32_expert,0,healthy,esp32,0,,,,,,,,,,,,,,,,1,5,,,,,,,1006,100,0,0,12,2,0,,,,,,,ai_ml/datasets/esp32_expert/raw/healthy_run_001.csv
1700,0.700,healthy_run_001,porter_dev,esp32_expert,0,healthy,esp32,0,,,,,,,,,,,,,,,,1,5,,,,,,,1007,100,0,1,13,3,0,,,,,,,ai_ml/datasets/esp32_expert/raw/healthy_run_001.csv
1800,0.800,healthy_run_001,porter_dev,esp32_expert,0,healthy,esp32,0,,,,,,,,,,,,,,,,1,5,,,,,,,1008,100,0,0,14,2,0,,,,,,,ai_ml/datasets/esp32_expert/raw/healthy_run_001.csv
1900,0.900,healthy_run_001,porter_dev,esp32_expert,0,healthy,esp32,0,,,,,,,,,,,,,,,,1,5,,,,,,,1009,100,0,1,12,3,0,,,,,,,ai_ml/datasets/esp32_expert/raw/healthy_run_001.csv
2000,1.000,healthy_run_001,porter_dev,esp32_expert,0,healthy,esp32,0,,,,,,,,,,,,,,,,1,5,,,,,,,1010,100,0,0,13,2,0,,,,,,,ai_ml/datasets/esp32_expert/raw/healthy_run_001.csv
2100,1.100,healthy_run_001,porter_dev,esp32_expert,0,healthy,esp32,0,,,,,,,,,,,,,,,,1,5,,,,,,,1011,100,0,1,14,3,0,,,,,,,ai_ml/datasets/esp32_expert/raw/healthy_run_001.csv
2200,1.200,healthy_run_001,porter_dev,esp32_expert,0,healthy,esp32,0,,,,,,,,,,,,,,,,1,5,,,,,,,1012,100,0,0,12,2,0,,,,,,,ai_ml/datasets/esp32_expert/raw/healthy_run_001.csv
2300,1.300,healthy_run_001,porter_dev,esp32_expert,0,healthy,esp32,0,,,,,,,,,,,,,,,,1,5,,,,,,,1013,100,0,1,13,3,0,,,,,,,ai_ml/datasets/esp32_expert/raw/healthy_run_001.csv
2400,1.400,healthy_run_001,porter_dev,esp32_expert,0,healthy,esp32,0,,,,,,,,,,,,,,,,1,5,,,,,,,1014,100,0,0,14,2,0,,,,,,,ai_ml/datasets/esp32_expert/raw/healthy_run_001.csv
2500,1.500,healthy_run_001,porter_dev,esp32_expert,0,healthy,esp32,0,,,,,,,,,,,,,,,,1,5,,,,,,,1015,100,0,1,12,3,0,,,,,,,ai_ml/datasets/esp32_expert/raw/healthy_run_001.csv
2600,1.600,healthy_run_001,porter_dev,esp32_expert,0,healthy,esp32,0,,,,,,,,,,,,,,,,1,5,,,,,,,1016,100,0,0,13,2,0,,,,,,,ai_ml/datasets/esp32_expert/raw/healthy_run_001.csv
2700,1.700,healthy_run_001,porter_dev,esp32_expert,0,healthy,esp32,0,,,,,,,,,,,,,,,,1,5,,,,,,,1017,100,0,1,14,3,0,,,,,,,ai_ml/datasets/esp32_expert/raw/healthy_run_001.csv
1000,0.000,heartbeat_lost_run_002,porter_dev,esp32_expert,1,heartbeat_lost,esp32,2,,,,,,,,,,,,,,,,0,750,,,,,,,1000,750,0,0,12,2,0,,,,,,,ai_ml/datasets/esp32_expert/raw/heartbeat_lost_run_002.csv
1100,0.100,heartbeat_lost_run_002,porter_dev,esp32_expert,1,heartbeat_lost,esp32,2,,,,,,,,,,,,,,,,0,750,,,,,,,1001,750,0,1,13,3,0,,,,,,,ai_ml/datasets/esp32_expert/raw/heartbeat_lost_run_002.csv
1200,0.200,heartbeat_lost_run_002,porter_dev,esp32_expert,1,heartbeat_lost,esp32,2,,,,,,,,,,,,,,,,0,750,,,,,,,1002,750,0,0,14,2,0,,,,,,,ai_ml/datasets/esp32_expert/raw/heartbeat_lost_run_002.csv
1300,0.300,heartbeat_lost_run_002,porter_dev,esp32_expert,1,heartbeat_lost,esp32,2,,,,,,,,,,,,,,,,0,750,,,,,,,1003,750,0,1,12,3,0,,,,,,,ai_ml/datasets/esp32_expert/raw/heartbeat_lost_run_002.csv
1400,0.400,heartbeat_lost_run_002,porter_dev,esp32_expert,1,heartbeat_lost,esp32,2,,,,,,,,,,,,,,,,0,750,,,,,,,1004,750,0,0,13,2,0,,,,,,,ai_ml/datasets/esp32_expert/raw/heartbeat_lost_run_002.csv
1500,0.500,heartbeat_lost_run_002,porter_dev,esp32_expert,1,heartbeat_lost,esp32,2,,,,,,,,,,,,,,,,0,750,,,,,,,1005,750,0,1,14,3,0,,,,,,,ai_ml/datasets/esp32_expert/raw/heartbeat_lost_run_002.csv
1600,0.600,heartbeat_lost_run_002,porter_dev,esp32_expert,1,heartbeat_lost,esp32,2,,,,,,,,,,,,,,,,0,750,,,,,,,1006,750,0,0,12,2,0,,,,,,,ai_ml/datasets/esp32_expert/raw/heartbeat_lost_run_002.csv
1700,0.700,heartbeat_lost_run_002,porter_dev,esp32_expert,1,heartbeat_lost,esp32,2,,,,,,,,,,,,,,,,0,750,,,,,,,1007,750,0,1,13,3,0,,,,,,,ai_ml/datasets/esp32_expert/raw/heartbeat_lost_run_002.csv
1800,0.800,heartbeat_lost_run_002,porter_dev,esp32_expert,1,heartbeat_lost,esp32,2,,,,,,,,,,,,,,,,0,750,,,,,,,1008,750,0,0,14,2,0,,,,,,,ai_ml/datasets/esp32_expert/raw/heartbeat_lost_run_002.csv
1900,0.900,heartbeat_lost_run_002,porter_dev,esp32_expert,1,heartbeat_lost,esp32,2,,,,,,,,,,,,,,,,0,750,,,,,,,1009,750,0,1,12,3,0,,,,,,,ai_ml/datasets/esp32_expert/raw/heartbeat_lost_run_002.csv
2000,1.000,heartbeat_lost_run_002,porter_dev,esp32_expert,1,heartbeat_lost,esp32,2,,,,,,,,,,,,,,,,0,750,,,,,,,1010,750,0,0,13,2,0,,,,,,,ai_ml/datasets/esp32_expert/raw/heartbeat_lost_run_002.csv
2100,1.100,heartbeat_lost_run_002,porter_dev,esp32_expert,1,heartbeat_lost,esp32,2,,,,,,,,,,,,,,,,0,750,,,,,,,1011,750,0,1,14,3,0,,,,,,,ai_ml/datasets/esp32_expert/raw/heartbeat_lost_run_002.csv
2200,1.200,heartbeat_lost_run_002,porter_dev,esp32_expert,1,heartbeat_lost,esp32,2,,,,,,,,,,,,,,,,0,750,,,,,,,1012,750,0,0,12,2,0,,,,,,,ai_ml/datasets/esp32_expert/raw/heartbeat_lost_run_002.csv
2300,1.300,heartbeat_lost_run_002,porter_dev,esp32_expert,1,heartbeat_lost,esp32,2,,,,,,,,,,,,,,,,0,750,,,,,,,1013,750,0,1,13,3,0,,,,,,,ai_ml/datasets/esp32_expert/raw/heartbeat_lost_run_002.csv
2400,1.400,heartbeat_lost_run_002,porter_dev,esp32_expert,1,heartbeat_lost,esp32,2,,,,,,,,,,,,,,,,0,750,,,,,,,1014,750,0,0,14,2,0,,,,,,,ai_ml/datasets/esp32_expert/raw/heartbeat_lost_run_002.csv
2500,1.500,heartbeat_lost_run_002,porter_dev,esp32_expert,1,heartbeat_lost,esp32,2,,,,,,,,,,,,,,,,0,750,,,,,,,1015,750,0,1,12,3,0,,,,,,,ai_ml/datasets/esp32_expert/raw/heartbeat_lost_run_002.csv
2600,1.600,heartbeat_lost_run_002,porter_dev,esp32_expert,1,heartbeat_lost,esp32,2,,,,,,,,,,,,,,,,0,750,,,,,,,1016,750,0,0,13,2,0,,,,,,,ai_ml/datasets/esp32_expert/raw/heartbeat_lost_run_002.csv
2700,1.700,heartbeat_lost_run_002,porter_dev,esp32_expert,1,heartbeat_lost,esp32,2,,,,,,,,,,,,,,,,0,750,,,,,,,1017,750,0,1,14,3,0,,,,,,,ai_ml/datasets/esp32_expert/raw/heartbeat_lost_run_002.csv
1000,0.000,packet_loss_run_003,porter_dev,esp32_expert,1,packet_loss,esp32,3,,,,,,,,,,,,,,,,1,5,,,,,,,1000,100,0,8,12,2,3,,,,,,,ai_ml/datasets/esp32_expert/raw/packet_loss_run_003.csv
1100,0.100,packet_loss_run_003,porter_dev,esp32_expert,1,packet_loss,esp32,3,,,,,,,,,,,,,,,,1,5,,,,,,,1001,100,0,9,13,3,4,,,,,,,ai_ml/datasets/esp32_expert/raw/packet_loss_run_003.csv
1200,0.200,packet_loss_run_003,porter_dev,esp32_expert,1,packet_loss,esp32,3,,,,,,,,,,,,,,,,1,5,,,,,,,1002,100,0,10,14,2,5,,,,,,,ai_ml/datasets/esp32_expert/raw/packet_loss_run_003.csv
1300,0.300,packet_loss_run_003,porter_dev,esp32_expert,1,packet_loss,esp32,3,,,,,,,,,,,,,,,,1,5,,,,,,,1003,100,0,11,12,3,3,,,,,,,ai_ml/datasets/esp32_expert/raw/packet_loss_run_003.csv
1400,0.400,packet_loss_run_003,porter_dev,esp32_expert,1,packet_loss,esp32,3,,,,,,,,,,,,,,,,1,5,,,,,,,1004,100,0,12,13,2,4,,,,,,,ai_ml/datasets/esp32_expert/raw/packet_loss_run_003.csv
